time_s,imp_IMP_MYUSM_L1,imp_IMP_MYUSM_R1,imp_IMP_MYUSM_L2,imp_IMP_MYUSM_R2,imp_IMP_FS_L1,imp_IMP_FS_R1,imp_IMP_FS_L2,imp_IMP_FS_R2,exp_AVy_L1,exp_AVy_R1,exp_AVy_L2,exp_AVy_R2,exp_AAy_L1,exp_AAy_R1,exp_AAy_L2,exp_AAy_R2,exp_Fz_L1,exp_Fz_R1,exp_Fz_L2,exp_Fz_R2,exp_CmpS_L1,exp_CmpS_R1,exp_CmpS_L2,exp_CmpS_R2,exp_Vz_Wc_L1,exp_Vz_Wc_R1,exp_Vz_Wc_L2,exp_Vz_Wc_R2,exp_X_L1,exp_X_R1,exp_X_L2,exp_X_R2,exp_Y_L1,exp_Y_R1,exp_Y_L2,exp_Y_R2,exp_Z_L1,exp_Z_R1,exp_Z_L2,exp_Z_R2,exp_Fx_L1,exp_Fx_R1,exp_Fx_L2,exp_Fx_R2,exp_Fy_L1,exp_Fy_R1,exp_Fy_L2,exp_Fy_R2,exp_My_US_L1,exp_My_US_R1,exp_My_US_L2,exp_My_US_R2,exp_Jnc_L1,exp_Jnc_R1,exp_Jnc_L2,exp_Jnc_R2,exp_JncR_L1,exp_JncR_R1,exp_JncR_L2,exp_JncR_R2,exp_Fs_L1,exp_Fs_R1,exp_Fs_L2,exp_Fs_R2,exp_Fd_L1,exp_Fd_R1,exp_Fd_L2,exp_Fd_R2,exp_FsExt_L1,exp_FsExt_R1,exp_FsExt_L2,exp_FsExt_R2,exp_CmpJStL1,exp_CmpJStR1,exp_CmpJStL2,exp_CmpJStR2,exp_CmpRStL1,exp_CmpRStR1,exp_CmpRStL2,exp_CmpRStR2,exp_Kappa_L1i,exp_Kappa_R1i,exp_Kappa_L2i,exp_Kappa_R2i,exp_Alpha_L1i,exp_Alpha_R1i,exp_Alpha_L2i,exp_Alpha_R2i,exp_CmpT_L1i,exp_CmpT_R1i,exp_CmpT_L2i,exp_CmpT_R2i,exp_RRE_L1i,exp_RRE_R1i,exp_RRE_L2i,exp_RRE_R2i,exp_Zgnd_L1i,exp_Zgnd_R1i,exp_Zgnd_L2i,exp_Zgnd_R2i,exp_MuX_L1i,exp_MuX_R1i,exp_MuX_L2i,exp_MuX_R2i,exp_Xo,exp_Vx,exp_Roll_E,exp_Pitch,exp_Yo,exp_Zo,exp_Yaw,exp_Ax,exp_Ay,exp_Az,exp_Az_SM,exp_AVx,exp_AVy,exp_AVz,exp_Roll_Rd,exp_Sta_Road
0.0055,0,0,0,0,0,0,0,0,28.3152858,26.7033556,29.1718501,27.6455905,1.10244134,-26.0271552,3.78005893,-10.6965425,5632.05252,1424.42588,1104.42894,5335.68903,83.3672773,167.543296,65.9175173,66.6485474,0.481078638,-1.06721633,-0.689684876,0.178492042,100.007392,100.008122,98.0826476,98.0824779,0.620977768,-0.622596369,0.620749941,-0.630325393,0.237277245,0.256436984,0.257839699,0.238746533,-4.31094711,0.651798788,3.93806433,-5.76018115,-60.179565,3.50988821,-0.944863077,-57.9028188,0,0,0,0,40.3690867,79.2723028,41.5018864,42.2662424,135.824134,-280.695102,-226.928921,9.03365899,5002.03664,5026.29889,4188.19138,4877.59924,362.572834,-1075.0954,-2716.28214,155.399108,0,0,0,0,40.3690867,79.2723028,41.5018864,42.2662424,40.3690867,79.2723028,41.5018864,42.2662424,-0.0163169137,0.000509063757,0.00685852963,-0.0205300198,-0.350366674,-0.956094479,0.0958466609,-0.305029664,25.6002387,6.47466311,5.02013155,24.253132,263,263,263,263,-0,-0,-0,-0,0.7,0.7,0.7,0.7,100.003881,2.79997933,0.909387386,0.578017802,6.31820189e-06,-0.0759526073,0.000601465359,-0.000436885333,-0.00866026534,0.0119615328,0.115797404,-0.196412424,0.177432945,0.210154216,0.909341106,100.003881
0.006,0,0,0,0,0,0,0,0,28.32044,26.581067,29.1848868,27.5954178,1.05877693,-25.2276488,1.84399849,-10.3122388,5615.76732,1455.68813,1128.60228,5332.85482,83.4227063,167.429134,65.8070691,66.653007,0.523774271,-1.14330586,-0.711685471,0.183384705,100.007781,100.008508,98.083032,98.0828675,0.620966274,-0.62262929,0.620768901,-0.630327051,0.237350931,0.256295621,0.25773047,0.238759414,-5.28935781,0.689769781,4.49208748,-7.00222316,-59.7276199,4.37529524,-1.11088487,-57.5846862,0,0,0,0,40.4399907,79.1262678,41.3864031,42.2709054,147.474558,-302.657966,-233.099648,9.53756758,5005.36238,5022.87402,4100.17353,4878.30878,372.578864,-1107.45478,-2749.81945,163.984757,0,0,0,0,40.4399907,79.1262678,41.3864031,42.2709054,40.4399907,79.1262678,41.3864031,42.2709054,-0.0180512047,0.000213678888,0.0066297645,-0.022504728,-0.391074385,-1.05654543,0.0694863345,-0.343851252,25.5262151,6.61676424,5.13001034,24.2402492,263,263,263,263,-0,-0,-0,-0,0.7,0.7,0.7,0.7,100.004268,2.7999709,0.909282231,0.578104608,7.0900242e-06,-0.0759484683,0.000711711055,-0.000558204071,-0.00854999302,0.0146845102,0.105311608,-0.230309798,0.174483087,0.22440368,0.909235943,100.004268
0.0065,0,0,0,0,0,0,0,0,28.3253911,26.4625225,29.1890693,27.547098,1.01572758,-24.442784,0.0599362838,-9.92050241,5598.19805,1489.23635,1153.34555,5329.88061,83.482627,167.306541,65.6941254,66.6576884,0.565161809,-1.21656688,-0.727752888,0.187763707,100.00817,100.008893,98.0834164,98.0832573,0.620953764,-0.622664698,0.620788109,-0.630328869,0.237430427,0.256143916,0.257618666,0.238772931,-6.36464715,0.708612516,5.03702654,-8.35637981,-59.2262359,5.33339109,-1.25710333,-57.2358351,0,0,0,0,40.5166406,78.9694481,41.2683106,42.2758002,158.79677,-323.84548,-237.526033,9.96730477,5008.95762,5019.19622,4014.66588,4879.05289,381.735703,-1136.839,-2773.18063,171.28709,0,0,0,0,40.5166406,78.9694481,41.2683106,42.2758002,40.5166406,78.9694481,41.2683106,42.2758002,-0.0197692178,-0.000131671948,0.00629399848,-0.0244393744,-0.432920169,-1.15715521,0.0387994212,-0.38274055,25.4463548,6.76925613,5.24247976,24.22673,263,263,263,263,-0,-0,-0,2.77555756e-17,0.7,0.7,0.7,0.7,100.004656,2.79996021,0.909159784,0.578189264,7.80852845e-06,-0.0759440437,0.000828839326,-0.000697267269,-0.00842527125,0.0175148485,0.0959295696,-0.265674144,0.169499126,0.237858485,0.909113488,100.004656
0.007,0,0,0,0,0,0,0,0,28.3301381,26.3476905,29.1850963,27.5006662,0.97157352,-23.6595872,-1.57963416,-9.52139135,5579.37735,1524.98553,1178.48567,5326.78136,83.5469091,167.175817,65.5794821,66.6625575,0.605211369,-1.28699599,-0.738388293,0.191675889,100.008559,100.009278,98.0838007,98.0836471,0.620940251,-0.622702513,0.620807412,-0.630330848,0.237515585,0.255982253,0.257505068,0.238787017,-7.53514476,0.704868806,5.5645476,-9.82008539,-58.6760859,6.38639742,-1.37942951,-56.8563072,0,0,0,0,40.5988695,78.8022285,41.148441,42.2808913,169.778564,-344.256037,-240.358162,10.3289444,5012.81455,5015.27452,3932.26495,4879.82611,390.24237,-1164.29783,-2787.83503,177.417134,0,0,0,0,40.5988695,78.8022285,41.148441,42.2808913,40.5988695,78.8022285,41.148441,42.2808913,-0.0214652614,-0.000525822379,0.00585845585,-0.0263288621,-0.475550194,-1.25770743,0.00426601807,-0.421628863,25.3608061,6.93175242,5.35675305,24.2126425,263,263,263,263,-0,-0,-0,-0,0.7,0.7,0.7,0.7,100.005044,2.79994692,0.909019353,0.578270817,8.45964956e-06,-0.0759393414,0.000952448043,-0.000854654958,-0.00828567993,0.0204367671,0.0875183124,-0.302315083,0.162708712,0.250551973,0.908973052,100.005044
0.0075,0,0,0,0,0,0,0,0,28.3346716,26.2365941,29.1736399,27.4561578,0.924985248,-22.8677419,-3.08003729,-9.1149827,5559.3547,1562.84979,1203.86437,5323.57061,83.6154172,167.037268,65.4638657,66.6675833,0.643883848,-1.35455397,-0.744067776,0.195164149,100.008947,100.009663,98.0841849,98.084037,0.620925756,-0.622742652,0.620826672,-0.630332991,0.237606181,0.255811019,0.257390391,0.238801609,-8.79881639,0.675049246,6.06660452,-11.3904823,-58.0761756,7.53625344,-1.47410283,-56.4461958,0,0,0,0,40.6865042,78.6249978,41.0275539,42.2861461,180.406415,-363.877562,-241.738651,10.6280491,5016.92503,5011.11804,3853.39416,4880.62342,398.268316,-1190.6719,-2794.89755,182.476032,0,0,0,0,40.6865042,78.6249978,41.0275539,42.2861461,40.6865042,78.6249978,41.0275539,42.2861461,-0.0231337926,-0.000967491622,0.00533031216,-0.0281680934,-0.518987496,-1.35794155,-0.0336502331,-0.460439137,25.2697941,7.10386269,5.47211077,24.1980482,263,263,263,263,-0,5.55111512e-17,-5.55111512e-17,-0,0.7,0.7,0.7,0.7,100.005432,2.79993072,0.908860344,0.578348426,9.03041796e-06,-0.0759343689,0.00108215147,-0.00103085009,-0.00813072647,0.0234366814,0.0799740845,-0.340038632,0.154339714,0.262510779,0.908814039,100.005432
0.008,0,0,0,0,0,0,0,0,28.3389768,26.129299,29.1553519,27.4136072,0.874668028,-22.0593332,-4.4453799,-8.7013739,5538.16623,1602.7414,1229.33754,5320.26069,83.6880103,166.891203,65.3479362,66.6727371,0.681138499,-1.41917424,-0.745247289,0.198267849,100.009336,100.010048,98.0845691,98.0844271,0.620910296,-0.622785033,0.620845766,-0.630335298,0.237702052,0.25563061,0.257275287,0.238816651,-10.1532327,0.615645268,6.53550754,-13.0644201,-57.427289,8.7845416,-1.53771629,-56.0056531,0,0,0,0,40.7793644,78.4381536,40.9063395,42.2915349,190.666069,-382.68997,-241.804109,10.8696698,5021.28062,5006.7361,3778.33163,4881.44022,405.954349,-1216.61046,-2795.23113,186.554941,0,0,0,0,40.7793644,78.4381536,40.9063395,42.2915349,40.7793644,78.4381536,40.9063395,42.2915349,-0.0247694981,-0.00145523893,0.00471676663,-0.0299520085,-0.562910952,-1.45755979,-0.0745004409,-0.499087969,25.1734828,7.2851882,5.5878979,24.1830031,263,263,263,263,-0,-0,-0,-0,0.7,0.7,0.7,0.7,100.00582,2.79991126,0.908682261,0.578421365,9.50892119e-06,-0.0759291331,0.00121757734,-0.0012262857,-0.0079601062,0.0265008427,0.0732143991,-0.378648308,0.144619609,0.27375636,0.908635953,100.00582
0.0085,0,0,0,0,0,0,0,0,28.3430329,26.0259034,29.1308672,27.3730486,0.81972782,-21.2289479,-5.67911316,-8.28065919,5515.85779,1644.57011,1254.77471,5316.86273,83.7645416,166.737944,65.2322898,66.6779928,0.716929246,-1.48077073,-0.742365337,0.201023215,100.009725,100.010433,98.0849532,98.0848173,0.620893892,-0.622829567,0.620864582,-0.630337771,0.23780299,0.255441434,0.257160345,0.238832094,-11.5956173,0.523146035,6.96399124,-14.8384571,-56.7295262,10.1324223,-1.56723745,-55.534895,0,0,0,0,40.8772624,78.2421056,40.785421,42.2970302,200.542496,-400.667482,-240.685912,11.0583756,5025.8725,5002.13831,3707.23573,4882.27228,413.41312,-1242.56155,-2789.51652,189.735574,0,0,0,0,40.8772624,78.2421056,40.785421,42.2970302,40.8772624,78.2421056,40.785421,42.2970302,-0.0263672436,-0.00198742682,0.00402507058,-0.0316756276,-0.607201321,-1.55623633,-0.117850992,-0.537488274,25.0720809,7.47531869,5.70352143,24.1675579,263,263,263,263,-0,5.55111512e-17,5.55111512e-17,-0,0.7,0.7,0.7,0.7,100.006208,2.7998882,0.908484706,0.578489021,9.88427556e-06,-0.075923641,0.00135836462,-0.00144130025,-0.00777352945,0.0296169751,0.0671754634,-0.417947416,0.133773781,0.284306067,0.908438397,100.006208
0.009,0,0,0,0,0,0,0,0,28.3468157,25.926525,29.1008062,27.3345157,0.759859875,-20.3770803,-6.78422092,-7.85266603,5492.47464,1688.24265,1280.05857,5313.38681,83.8448585,166.57782,65.1174611,66.683326,0.751208537,-1.53924683,-0.735844374,0.203463682,100.010115,100.010818,98.0853374,98.0852075,0.620876568,-0.622876165,0.620883021,-0.630340411,0.23790879,0.255243911,0.257046096,0.23884789,-13.1228522,0.394059709,7.34527743,-16.7088647,-55.9833108,11.5805804,-1.56002303,-55.0340863,0,0,0,0,40.9800027,78.0372774,40.6653576,42.3026066,210.020379,-417.781233,-238.510598,11.1982868,5030.69151,4997.3346,3640.16814,4883.11574,420.709734,-1268.48956,-2778.30058,192.090863,0,0,0,0,40.9800027,78.0372774,40.6653576,42.3026066,40.9800027,78.0372774,40.6653576,42.3026066,-0.0279221174,-0.00256219387,0.00326253081,-0.0333341165,-0.651693308,-1.65362805,-0.163285121,-0.575490037,24.9657938,7.67383025,5.81844804,24.1517582,263,263,263,263,-0,-0,-0,2.77555756e-17,0.7,0.7,0.7,0.7,100.006596,2.7998612,0.908267379,0.578550893,1.01465892e-05,-0.0759178997,0.00150416172,-0.00167615548,-0.0075707898,0.0327734362,0.0618309281,-0.457741948,0.12202271,0.294174484,0.908221072,100.006596
0.0095,0,0,0,0,0,0,0,0,28.3503008,25.8312653,29.0657756,27.2980438,0.695829259,-19.5075766,-7.76356967,-7.41718253,5468.06351,1733.66248,1305.08444,5309.84204,83.9288021,166.411176,65.0039255,66.6887145,0.783929323,-1.59452217,-0.726091524,0.205620317,100.010504,100.011202,98.0857216,98.0855979,0.620858349,-0.622924729,0.620901,-0.630343217,0.23801924,0.255038479,0.256933013,0.238864,-14.7314954,0.224938158,7.67313075,-18.6716364,-55.1892465,13.1291887,-1.51382647,-54.5038832,0,0,0,0,41.0873824,77.8241084,40.5466462,42.3082407,219.084476,-434.007175,-235.399971,11.2930325,5035.72813,4992.33528,3577.11414,4883.96702,427.823892,-1294.08735,-2762.03061,193.68439,0,0,0,0,41.0873824,77.8241084,40.5466462,42.3082407,41.0873824,77.8241084,40.5466462,42.3082407,-0.029429497,-0.00317741638,0.00243644005,-0.0349229064,-0.696228548,-1.74941515,-0.210412301,-0.613138955,24.8548341,7.880284,5.93220201,24.1356456,263,263,263,263,-0,-0,-0,-0,0.7,0.7,0.7,0.7,100.006985,2.79982989,0.908030079,0.578606589,1.02869265e-05,-0.0759119159,0.00165462538,-0.0019310123,-0.00735180318,0.0359593271,0.0571705642,-0.497851799,0.109570519,0.303376889,0.907983775,100.006985
0.01,0,0,0,0,0,0,0,0,28.3534703,25.7401993,29.0263693,27.263669,0.628520862,-18.6238889,-8.62013835,-6.97417057,5442.6726,1780.73072,1329.75989,5306.23658,84.0162078,166.238363,64.892101,66.6941375,0.815049764,-1.64653979,-0.713498883,0.207522148,100.010893,100.011587,98.0861058,98.0859883,0.620839261,-0.622975164,0.620918442,-0.630346189,0.238134122,0.254825582,0.256821514,0.238880385,-16.4178086,0.0124065501,7.94189943,-20.7225055,-54.3480919,14.7779182,-1.42678923,-53.9444805,0,0,0,0,41.1991906,77.6030483,40.4297238,42.3139109,227.720925,-449.328151,-231.471151,11.3458044,5040.97247,4987.1509,3518.0001,4884.82284,434.721291,-1319.08461,-2741.08042,194.57145,0,0,0,0,41.1991906,77.6030483,40.4297238,42.3139109,41.1991906,77.6030483,40.4297238,42.3139109,-0.0308850486,-0.0038306932,0.00155407837,-0.0364377905,-0.740660062,-1.84331212,-0.258871633,-0.650307756,24.7394209,8.09423056,6.04436312,24.1192572,263,263,263,263,-2.77555756e-17,-0,-0,2.77555756e-17,0.7,0.7,0.7,0.7,100.007373,2.79979392,0.907772689,0.578655815,1.02972408e-05,-0.0759056967,0.00180942173,-0.00220595466,-0.00711652547,0.0391645299,0.0531807982,-0.53811508,0.0966039998,0.311930549,0.90772639,100.007373
0.0105,0,0,0,0,0,0,0,0,28.3563106,25.6533864,28.9831663,27.2314274,0.558737956,-17.7290297,-9.35709464,-6.52373463,5416.35131,1829.34714,1354.00421,5302.57774,84.1069056,166.059739,64.7823509,66.6995757,0.844532343,-1.69525814,-0.698443512,0.209196476,100.011282,100.011971,98.0864901,98.0863789,0.620819332,-0.623027368,0.620935286,-0.630349326,0.238253213,0.254605674,0.256711963,0.238897013,-18.1777811,-0.246806126,8.14655061,-22.8569687,-53.460749,16.5259513,-1.29742657,-53.3563532,0,0,0,0,41.3152102,77.374554,40.3149705,42.319597,235.917083,-463.731514,-226.836609,11.3594747,5046.41434,4981.79216,3462.70832,4885.68013,441.370132,-1343.2508,-2715.77159,194.801179,0,0,0,0,41.3152102,77.374554,40.3149705,42.319597,41.3152102,77.374554,40.3149705,42.319597,-0.0322847041,-0.00451936758,0.000622724991,-0.0378748403,-0.784850144,-1.93505539,-0.308327568,-0.686940732,24.6197787,8.31521429,6.15456459,24.1026261,263,263,263,263,-0,-0,-5.55111512e-17,-0,0.7,0.7,0.7,0.7,100.007761,2.79975294,0.90749517,0.578698365,1.01703053e-05,-0.0758992486,0.00196822745,-0.00250096968,-0.00686501009,0.0423797303,0.0498454092,-0.578383979,0.0832962735,0.319853655,0.907448878,100.007761
0.011,0,0,0,0,0,0,0,0,28.3588118,25.5708729,28.9367301,27.2013542,0.487211041,-16.8256013,-9.9778707,-6.06610053,5389.15012,1879.41047,1377.74802,5298.87204,84.2007211,165.875664,64.6749857,66.705011,0.872343451,-1.74064931,-0.681287189,0.210669035,100.011672,100.012356,98.0868744,98.0867695,0.620798593,-0.62308124,0.620951479,-0.630352628,0.238376284,0.254379211,0.256604675,0.238913853,-20.0071526,-0.55583869,8.28269899,-25.070299,-52.528255,18.3719844,-1.12461547,-52.7399924,0,0,0,0,41.4352178,77.1390874,40.2027108,42.3252801,243.661411,-477.20862,-221.604124,11.3366554,5052.04326,4976.26991,3411.08918,4886.53605,447.741093,-1366.39256,-2686.39146,194.417688,0,0,0,0,41.4352178,77.1390874,40.2027108,42.3252801,41.4352178,77.1390874,40.2027108,42.3252801,-0.0336246575,-0.00524054489,-0.000350356383,-0.0392304122,-0.828669529,-2.02440212,-0.358468535,-0.722990552,24.4961369,8.54277485,6.26249098,24.085782,263,263,263,263,-0,-0,-0,-0,0.7,0.7,0.7,0.7,100.00815,2.79970659,0.907197552,0.578734117,9.89966285e-06,-0.0758925777,0.00213072986,-0.00281595056,-0.00659738538,0.0455964041,0.0471453117,-0.618523637,0.0698074572,0.327165087,0.907151269,100.00815
0.0115,0,0,0,0,0,0,0,0,28.3609673,25.4926933,28.8876073,27.1734832,0.41460647,-15.9158307,-10.4862362,-5.60159649,5361.12049,1930.81878,1400.93273,5295.1252,84.2974753,165.686502,64.5702657,66.7104268,0.898453328,-1.78269761,-0.662375941,0.211964139,100.012062,100.01274,98.0872589,98.0871603,0.620777076,-0.623136677,0.620966977,-0.630356092,0.238503103,0.254146656,0.256499915,0.238930881,-21.9014364,-0.917669958,8.34662566,-27.3575617,-51.5517746,20.3142402,-0.907578113,-52.0959233,0,0,0,0,41.5589846,76.8971138,40.0932169,42.3309428,250.94348,-489.754389,-215.876645,11.2797514,5057.84852,4970.59505,3362.97119,4887.38797,453.807349,-1388.35062,-2653.20886,193.461086,0,0,0,0,41.5589846,76.8971138,40.0932169,42.3309428,41.5589846,76.8971138,40.0932169,42.3309428,-0.0349013602,-0.00599111156,-0.00135793808,-0.0405011434,-0.87199708,-2.1111294,-0.409005946,-0.758417416,24.3687295,8.776449,6.36787603,24.0687509,263,263,263,263,-0,-0,-0,-0,0.7,0.7,0.7,0.7,100.008538,2.79965451,0.906879931,0.578763026,9.47957685e-06,-0.0758856899,0.00229662712,-0.00315069604,-0.00631385313,0.0488068061,0.0450583684,-0.658411378,0.0562852681,0.333884204,0.90683366,100.008538
0.012,0,0,0,0,0,0,0,0,28.3627735,25.4188727,28.8363255,27.1478465,0.341535573,-15.0016066,-10.886369,-5.13063568,5332.31474,1983.46988,1423.5101,5291.34223,84.3969855,165.492618,64.4684029,66.7158071,0.922835995,-1.82139811,-0.642039306,0.213104791,100.012451,100.013124,98.0876433,98.0875511,0.620754813,-0.623193577,0.620981749,-0.630359719,0.238633431,0.253908468,0.2563979,0.238948072,-23.8559437,-1.33509215,8.33528775,-29.7136299,-50.5325914,22.3504849,-0.645862377,-51.4246996,0,0,0,0,41.6862768,76.6491002,39.9867104,42.3365684,257.753964,-501.366901,-209.752093,11.1910049,5063.81913,4964.77854,3318.16895,4888.23342,459.544573,-1408.9966,-2616.48805,191.96834,0,0,0,0,41.6862768,76.6491002,39.9867104,42.3365684,41.6862768,76.6491002,39.9867104,42.3365684,-0.0361115189,-0.00676775712,-0.00239285627,-0.0416839495,-0.914719609,-2.19503359,-0.459673478,-0.793188365,24.2377943,9.01577218,6.47050047,24.0515556,263,263,263,263,2.77555756e-17,-0,-0,-0,0.7,0.7,0.7,0.7,100.008927,2.79959637,0.90654246,0.578785117,8.90498229e-06,-0.0758785906,0.00246562834,-0.00350491059,-0.0060146848,0.0520039535,0.0435592076,-0.69793613,0.0428654289,0.340030641,0.906496203,100.008927
0.0125,0,0,0,0,0,0,0,0,28.3642298,25.3494279,28.7833917,27.1244738,0.268548935,-14.0845283,-11.1827425,-4.65370338,5302.7859,2037.26157,1445.44172,5287.52745,84.4990655,165.294378,64.3695639,66.7211374,0.945469189,-1.85675549,-0.620589363,0.214112757,100.012841,100.013509,98.0880279,98.087942,0.620731839,-0.623251834,0.620995769,-0.630363506,0.23876703,0.25366511,0.256298804,0.238965408,-25.865807,-1.810686,8.24631898,-32.1332006,-49.4721,24.4780504,-0.339319726,-50.7268986,0,0,0,0,41.8168564,76.3955136,39.8833655,42.3421417,264.084639,-512.047028,-203.323081,11.0725337,5069.94393,4958.83133,3276.48946,4889.07013,464.930909,-1428.2295,-2576.48643,189.974027,0,0,0,0,41.8168564,76.3955136,39.8833655,42.3421417,41.8168564,76.3955136,39.8833655,42.3421417,-0.0372520943,-0.00756699906,-0.0034480455,-0.0427760232,-0.956731829,-2.27592989,-0.510224624,-0.827276719,24.1035723,9.26027988,6.57018964,24.0342157,263,263,263,263,-0,-0,-5.55111512e-17,-0,0.7,0.7,0.7,0.7,100.009316,2.79953181,0.906185347,0.578800479,8.17143801e-06,-0.0758712849,0.0026374535,-0.00387820547,-0.00570021725,0.0551816048,0.0426202339,-0.736998053,0.0296718677,0.345624108,0.906139105,100.009316
0.013,0,0,0,0,0,0,0,0,28.3653378,25.2843686,28.7292905,27.1033926,0.196103419,-13.1659718,-11.3796773,-4.17135402,5272.58767,2092.09196,1466.69842,5283.68453,84.6035263,165.092145,64.2738719,66.726404,0.966334277,-1.88878282,-0.598320448,0.215008617,100.013231,100.013893,98.0884126,98.0883329,0.62070819,-0.623311347,0.621009022,-0.630367451,0.238903656,0.253417042,0.25620276,0.238982872,-27.9260048,-2.34679781,8.07802105,-34.6108103,-48.3717966,26.69386,0.0119167958,-50.0031168,0,0,0,0,41.9504814,76.13682,39.7833112,42.3476484,269.92837,-521.798111,-196.676838,10.9263498,5076.21158,4952.76435,3237.73705,4889.89596,469.946933,-1445.97248,-2533.42432,187.510749,0,0,0,0,41.9504814,76.13682,39.7833112,42.3476484,41.9504814,76.13682,39.7833112,42.3476484,-0.0383202969,-0.00838520555,-0.00451656544,-0.0437748297,-0.997936109,-2.35365169,-0.560435117,-0.860661469,23.9663076,9.5095089,6.66681101,24.0167479,263,263,263,263,-0,-0,-0,-2.77555756e-17,0.7,0.7,0.7,0.7,100.009705,2.79946051,0.905808844,0.57880926,7.27507825e-06,-0.0758637772,0.00281183344,-0.00427010063,-0.00537084813,0.0583342338,0.0422147944,-0.775507933,0.0168172408,0.35068424,0.90576262,100.009705
0.0135,0,0,0,0,0,0,0,0,28.3661012,25.2236986,28.6744864,27.0846274,0.124612995,-12.247099,-11.4818828,-3.68419851,5241.77426,2147.85965,1487.25977,5279.81654,84.7101761,164.886283,64.1814102,66.731594,0.985416193,-1.91750072,-0.575511022,0.215811808,100.013621,100.014277,98.0887973,98.088724,0.620683904,-0.62337201,0.621021498,-0.630371554,0.239043064,0.253164723,0.25610986,0.239000449,-30.0313853,-2.94551848,7.82934818,-37.1408505,-47.2332713,28.9944573,0.407460376,-49.2539656,0,0,0,0,42.0869066,75.8734832,39.6866343,42.353075,275.279089,-530.625665,-189.895792,10.7543463,5082.61057,4946.58848,3201.71705,4890.70896,474.575575,-1462.16949,-2487.5328,184.608994,0,0,0,0,42.0869066,75.8734832,39.6866343,42.353075,42.0869066,75.8734832,39.6866343,42.353075,-0.0393135709,-0.00921860959,-0.00559159488,-0.0446780932,-1.03824156,-2.42804923,-0.61010044,-0.893326398,23.8262466,9.76299842,6.76027169,23.9991661,263,263,263,263,-0,-0,-0,-0,0.7,0.7,0.7,0.7,100.010094,2.79938214,0.905413247,0.578811663,6.21256666e-06,-0.0758560715,0.00298850963,-0.00468002728,-0.00502703066,0.0614570003,0.0423137706,-0.813385747,0.00440456119,0.355230591,0.905367043,100.010094
0.014,0,0,0,0,0,0,0,0,28.3665255,25.1674166,28.6194204,27.0681996,0.0544738557,-11.3288816,-11.4947053,-3.19288345,5210.40028,2204.46401,1507.1136,5275.92595,84.818821,164.67715,64.0922234,66.7366956,1.00270335,-1.94293636,-0.552421872,0.216540668,100.014011,100.014661,98.0891822,98.089115,0.620659019,-0.623433721,0.621033196,-0.630375812,0.239185007,0.252908607,0.25602016,0.239018129,-32.1766887,-3.60866374,7.49988875,-39.7175824,-46.0581995,31.3760382,0.8466957,-48.47996,0,0,0,0,42.2258838,75.6059635,39.5933817,42.3584092,280.131787,-538.537128,-183.057035,10.5583401,5089.12926,4940.3145,3168.23829,4891.5073,478.80206,-1476.78235,-2439.07699,181.297943,0,0,0,0,42.2258838,75.6059635,39.5933817,42.3584092,42.2258838,75.6059635,39.5933817,42.3584092,-0.0402295986,-0.010063341,-0.00666648463,-0.0454838169,-1.07756436,-2.49898969,-0.659034929,-0.925202587,23.6836376,10.020291,6.85051636,23.9814816,263,263,263,263,-2.77555756e-17,5.55111512e-17,-0,-0,0.7,0.7,0.7,0.7,100.010483,2.79929638,0.90499889,0.578807938,4.98105979e-06,-0.0758481715,0.00316723406,-0.00510733413,-0.00466925748,0.0645457264,0.0428841736,-0.850560855,-0.00747328813,0.359282441,0.904952708,100.010483
0.0145,0,0,0,0,0,0,0,0,28.3666181,25.1155173,28.5645067,27.0541277,-0.0139241653,-10.4121304,-11.4242017,-2.69808068,5178.52066,2261.80533,1526.25543,5272.0147,84.9292654,164.465104,64.0063207,66.7416978,1.01818754,-1.96512284,-0.529293945,0.217212489,100.014401,100.015045,98.0895671,98.0895062,0.620633573,-0.623496378,0.621044121,-0.630380223,0.239329236,0.252649145,0.255933679,0.239035903,-34.3565714,-4.33775765,7.08983671,-42.3351539,-44.8483337,33.834484,1.32880532,-47.6820126,0,0,0,0,42.3671628,75.3347171,39.5035629,42.3636393,284.482504,-545.541658,-176.231682,10.3401049,5095.75592,4933.95313,3137.11504,4892.2893,482.613827,-1489.78798,-2388.3651,177.606082,0,0,0,0,42.3671628,75.3347171,39.5035629,42.3636393,42.3671628,75.3347171,39.5035629,42.3636393,-0.0410663076,-0.0109154606,-0.00773481814,-0.0461902273,-1.11582825,-2.56635746,-0.707072772,-0.956397534,23.5387303,10.2809333,6.93752466,23.9637032,263,263,263,263,-0,5.55111512e-17,-0,-0,0.7,0.7,0.7,0.7,100.010872,2.79920293,0.90456614,0.57879838,3.57816306e-06,-0.0758400801,0.003347769,-0.00555127687,-0.00429810428,0.0675968636,0.0438888155,-0.886972428,-0.018734287,0.362858587,0.904519981,100.010872
