time_s,imp_IMP_MYUSM_L1,imp_IMP_MYUSM_R1,imp_IMP_MYUSM_L2,imp_IMP_MYUSM_R2,imp_IMP_FS_L1,imp_IMP_FS_R1,imp_IMP_FS_L2,imp_IMP_FS_R2,exp_AVy_L1,exp_AVy_R1,exp_AVy_L2,exp_AVy_R2,exp_Fz_L1,exp_Fz_R1,exp_Fz_L2,exp_Fz_R2,exp_CmpS_L1,exp_CmpS_R1,exp_CmpS_L2,exp_CmpS_R2,exp_Vz_Wc_L1,exp_Vz_Wc_R1,exp_Vz_Wc_L2,exp_Vz_Wc_R2,exp_Xo,exp_Vx,exp_Roll_E,exp_Pitch,exp_X_L1,exp_X_R1,exp_X_L2,exp_X_R2
0.0005,0,0,0,0,0,0,0,0,403.434583,403.434583,403.434583,403.434583,3483.16024,3483.16024,3161.31263,3161.31263,168.135194,168.135194,66.6255625,66.6255625,-0.813442393,-0.813442393,1.6767543,1.6767543,-5,40,0,1.17278274,-4.99211838,-4.99211838,-6.91783589,-6.91783589
0.001,0,0,0,0,0,0,0,0,403.336338,403.334316,403.517154,403.518665,3483.13324,3481.87632,3161.31263,3161.31263,168.135194,168.135194,66.6255625,66.6255625,-0.848052094,-0.847351362,1.59484907,1.59352708,-4.99444444,40.0000003,0,1.17278274,-4.98656183,-4.98651549,-6.91228034,-6.91228034
0.0015,0,0,0,0,0,0,0,0,403.248971,403.245139,403.561025,403.563563,3484.72172,3483.60291,3165.06045,3165.12121,168.128876,168.128629,66.6069638,66.6067391,-0.878419184,-0.879458472,1.54090146,1.53859717,-4.98888946,40.0000005,1.85494502e-06,1.17282827,-4.98100685,-4.9809627,-6.90672572,-6.90672573
0.002,0,0,0,0,0,0,0,0,403.166765,403.161276,403.589671,403.593031,3487.18097,3486.23639,3170.01132,3170.1576,168.119108,168.118468,66.5823673,66.5818402,-0.906381767,-0.908994649,1.49780452,1.49465758,-4.98333458,40.0000008,5.11512759e-06,1.17288357,-4.97545207,-4.97540966,-6.90117137,-6.90117139
0.0025,0,0,0,0,0,0,0,0,403.089589,403.082575,403.604214,403.608231,3490.46762,3489.73607,3176.0952,3176.35053,168.106062,168.104897,66.5521125,66.5512108,-0.931961094,-0.936035624,1.46477818,1.46090095,-4.97777982,40.0000009,9.8085394e-06,1.17294822,-4.96989749,-4.96985663,-6.89561727,-6.8956173
0.003,0,0,0,0,0,0,0,0,403.016882,403.008464,403.607662,403.61221,3494.51185,3494.02992,3183.01337,3183.39823,168.090016,168.088206,66.5176699,66.5163357,-0.955294119,-0.960726398,1.43964085,1.43511791,-4.9722251,40.0000005,1.59754485e-05,1.17301799,-4.96434306,-4.96430358,-6.89006334,-6.89006339
0.0035,0,0,0,0,0,0,0,0,402.94821,402.938496,403.602119,403.607094,3499.24668,3499.05174,3190.55638,3191.08907,168.071225,168.068658,66.480069,66.4782547,-0.976521924,-0.983224524,1.42089522,1.41579457,-4.96667041,39.9999995,2.3650687e-05,1.17309022,-4.95878866,-4.95875051,-6.88450952,-6.88450959
0.004,0,0,0,0,0,0,0,0,402.883204,402.87229,403.589267,403.594582,3504.61771,3504.73991,3198.55031,3199.24726,168.049926,168.046498,66.4401622,66.4378286,-0.995800316,-1.0036848,1.40735778,1.40173708,-4.96111571,39.9999974,3.28640195e-05,1.17316281,-4.95323446,-4.95319741,-6.87895578,-6.87895586
0.0045,0,0,0,0,0,0,0,0,402.821557,402.809527,403.570456,403.576032,3510.56657,3511.03719,3206.85319,3207.72922,168.026336,168.021955,66.3986446,66.3957603,-1.01326337,-1.02225573,1.39809719,1.3920076,-4.95556098,39.9999939,4.36414765e-05,1.17323417,-4.94768034,-4.94764428,-6.87340207,-6.87340217
0.005,0,0,0,0,0,0,0,0,402.763006,402.749934,403.546793,403.552558,3517.0416,3517.89048,3215.34775,3216.4162,168.00066,167.995237,66.3560879,66.3526284,-1.02904261,-1.03907671,1.39236211,1.38585045,-4.95000622,39.9999888,5.60061342e-05,1.17330311,-4.94212629,-4.94209112,-6.86784837,-6.8678485
0.0055,0,0,0,0,0,0,0,0,402.70733,402.693282,403.519203,403.525091,3523.99489,3525.25052,3223.93745,3225.21028,167.973084,167.966538,66.3129626,66.3089097,-1.04326021,-1.05427678,1.38953534,1.3826451,-4.9444514,39.9999816,6.99785796e-05,1.17336872,-4.93657229,-4.93653794,-6.86229466,-6.86229481
0.006,0,0,0,0,0,0,0,0,402.654338,402.639373,403.488479,403.494429,3531.38193,3533.07158,3232.54253,3234.03043,167.94378,167.936036,66.2696549,66.2649964,-1.05602858,-1.06797419,1.38909903,1.38187073,-4.93889653,39.9999719,8.55771666e-05,1.17343035,-4.93101833,-4.93098473,-6.85674092,-6.8567411
0.0065,0,0,0,0,0,0,0,0,402.603871,402.58804,403.455305,403.46126,3539.15847,3541.31119,3241.09798,3242.81041,167.91291,167.903897,66.2264793,66.2212086,-1.06744486,-1.08027655,1.39061422,1.38308506,-4.93334159,39.9999595,0.00010281821,1.17348756,-4.9254643,-4.92543149,-6.85118715,-6.85118734
0.007,0,0,0,0,0,0,0,0,402.555791,402.539142,403.420278,403.426189,3547.29188,3549.92984,3249.55088,3251.49623,167.88062,167.870273,66.1836893,66.1778047,-1.07761397,-1.0912814,1.39370415,1.38590775,-4.92778658,39.9999439,0.000121716021,1.17354007,-4.9199104,-4.91987821,-6.84563332,-6.84563354
0.0075,0,0,0,0,0,0,0,0,402.509983,402.492558,403.383922,403.389743,3555.74338,3558.89068,3257.85925,3260.04495,167.84705,167.835307,66.1414858,66.1349901,-1.08661497,-1.10107689,1.39804615,1.39001234,-4.92223152,39.9999248,0.000142282981,1.17358773,-4.91435651,-4.91432492,-6.84007943,-6.84007968
0.008,0,0,0,0,0,0,0,0,402.466348,402.448188,403.346693,403.352388,3564.47944,3568.15925,3265.99,3268.42263,167.812327,167.799131,66.1000244,66.0929245,-1.09452498,-1.10974263,1.40336289,1.3951174,-4.91667638,39.9999018,0.000164529684,1.17363055,-4.90880265,-4.90877159,-6.83452548,-6.83452575
0.0085,0,0,0,0,0,0,0,0,402.424808,402.40595,403.308992,403.314529,3573.46868,3577.7033,3273.91813,3276.60353,167.776571,167.761868,66.0594225,66.0517282,-1.10141393,-1.11734999,1.40941913,1.40098344,-4.91112118,39.9998746,0.000188464985,1.17366859,-4.90324879,-4.90321824,-6.82897147,-6.82897176
0.009,0,0,0,0,0,0,0,0,402.385294,402.365775,403.271163,403.276518,3582.68168,3587.4925,3281.62501,3284.56845,167.739892,167.723632,66.0197643,66.0114885,-1.10734523,-1.12396267,1.41601565,1.40740711,-4.90556593,39.9998428,0.000214096254,1.17370202,-4.89769494,-4.89766487,-6.82341739,-6.82341771
0.0095,0,0,0,0,0,0,0,0,402.347753,402.327612,403.233503,403.238658,3592.0876,3597.49824,3289.0978,3292.30409,167.702396,167.684533,65.9811073,65.9722647,-1.11237006,-1.12963834,1.42298731,1.41421936,-4.90001061,39.9998062,0.000241429655,1.17373106,-4.89214098,-4.89211147,-6.81786325,-6.81786359
0.01,0,0,0,0,0,0,0,0,402.312142,402.291415,403.196267,403.201208,3601.66667,3607.69351,3296.32801,3299.80163,167.664179,167.644672,65.9434861,65.9340932,-1.116553,-1.13442967,1.43019766,1.42128015,-4.89445525,39.9997643,0.000270470061,1.173756,-4.88658715,-4.88655806,-6.81230905,-6.81230941
0.0105,0,0,0,0,0,0,0,0,402.278425,402.25715,403.159669,403.164389,3611.3911,3618.05272,3303.31109,3307.05628,167.625335,167.604144,65.9069173,65.8969916,-1.11993581,-1.13838507,1.43753715,1.4284768,-4.88889984,39.999717,0.000301221141,1.17377714,-4.88103332,-4.88100463,-6.80675479,-6.80675517
0.011,0,0,0,0,0,0,0,0,402.246577,402.22479,403.123889,403.128385,3621.23757,3628.5516,3310.04526,3314.06609,167.58595,167.563039,65.8714029,65.8609626,-1.12256311,-1.14154938,1.44491806,1.43571891,-4.8833444,39.9996638,0.000333685522,1.17379482,-4.87547949,-4.87545118,-6.80120047,-6.80120088
0.0115,0,0,0,0,0,0,0,0,402.216573,402.194312,403.089079,403.09335,3631.18404,3639.16715,3316.53125,3320.83175,167.546105,167.521444,65.8369337,65.8259973,-1.12447642,-1.14396436,1.45227282,1.44293672,-4.87778891,39.9996047,0.000367864913,1.17380939,-4.86992567,-4.86989773,-6.7956461,-6.79564653
0.012,0,0,0,0,0,0,0,0,402.188397,402.165698,403.055361,403.059412,3641.20678,3649.87751,3322.77137,3327.35555,167.505877,167.479438,65.8034917,65.7920779,-1.12570922,-1.14566921,1.45954946,1.4500765,-4.87223341,39.9995392,0.00040376019,1.17382121,-4.86437175,-4.86434426,-6.79009168,-6.79009213
0.0125,0,0,0,0,0,0,0,0,402.162032,402.138933,403.02284,403.026676,3651.2917,3660.66191,3328.76946,3333.64136,167.465338,167.437097,65.7710527,65.75918,-1.1263093,-1.14670088,1.46671028,1.45709923,-4.86667787,39.9994671,0.000441371506,1.17383064,-4.85881793,-4.85879079,-6.78453722,-6.78453769
0.013,0,0,0,0,0,0,0,0,402.137467,402.114004,402.991599,402.995226,3661.4172,3671.50063,3334.53009,3339.69383,167.424558,167.394495,65.7395881,65.7272745,-1.12630573,-1.14709441,1.47372794,1.46397659,-4.86112233,39.9993883,0.000480698356,1.17383802,-4.85326413,-4.85323731,-6.77898272,-6.77898322
0.0135,0,0,0,0,0,0,0,0,402.114689,402.0909,402.961705,402.965134,3671.56553,3682.37491,3340.05869,3345.51847,167.383601,167.351697,65.709066,65.6963293,-1.12573168,-1.14688321,1.48058467,1.47069016,-4.85556677,39.9993025,0.000521739683,1.17384369,-4.84771033,-4.84768383,-6.77342819,-6.77342871
0.014,0,0,0,0,0,0,0,0,402.093688,402.069609,402.933213,402.936453,3681.71987,3693.26695,3345.36088,3351.12101,167.342526,167.30877,65.6794529,65.6663104,-1.12461874,-1.14609921,1.48726908,1.47722816,-4.8500112,39.9992096,0.000564493942,1.17384799,-4.84215654,-4.84213035,-6.76787362,-6.76787417
0.0145,0,0,0,0,0,0,0,0,402.074452,402.050122,402.906167,402.909229,3691.86139,3704.15985,3350.4427,3356.50762,167.301393,167.265773,65.6507143,65.6371827,-1.12299163,-1.14477311,1.49377589,1.48358511,-4.84445564,39.9991094,0.000608959125,1.17385122,-4.83660266,-4.83657686,-6.76231904,-6.7623196
0.015,0,0,0,0,0,0,0,0,402.05697,402.032426,402.880599,402.883494,3701.98087,3715.03759,3355.31008,3361.68432,167.260253,167.222764,65.6228157,65.608911,-1.12089082,-1.14293448,1.50010334,1.48975924,-4.83890008,39.9990017,0.000655132812,1.17385368,-4.83104889,-4.83102338,-6.75676444,-6.75676502
0.0155,0,0,0,0,0,0,0,0,402.04123,402.016509,402.856538,402.859277,3712.06119,3725.88498,3359.96907,3366.65731,167.219158,167.179797,65.5957226,65.5814605,-1.11833857,-1.1406119,1.50625341,1.49575259,-4.83334454,39.9988864,0.000703012165,1.17385564,-4.82549513,-4.8254699,-6.75120982,-6.75121042
0.016,0,0,0,0,0,0,0,0,402.027219,402.002357,402.834001,402.836596,3722.08894,3736.68765,3364.42547,3371.43247,167.178155,167.136922,65.5694016,65.5547969,-1.11536206,-1.13783305,1.51222969,1.50156896,-4.82778901,39.9987635,0.000752593981,1.17385736,-4.81994138,-4.81991643,-6.74565519,-6.74565582
0.0165,0,0,0,0,0,0,0,0,402.014921,401.989956,402.813002,402.815464,3732.0515,3747.43204,3368.68504,3376.01569,167.137288,167.094187,65.5438199,65.5288873,-1.11198751,-1.13462478,1.51803793,1.50721437,-4.82223349,39.9986328,0.000803874713,1.17385907,-4.81438765,-4.81436295,-6.74010055,-6.7401012
0.017,0,0,0,0,0,0,0,0,402.00432,401.979289,402.79355,402.79589,3741.93413,3758.10534,3372.75322,3380.41248,167.096599,167.051636,65.5189462,65.5036997,-1.10823482,-1.13101319,1.52368436,1.51269531,-4.81667801,39.9984942,0.000856850445,1.17386098,-4.80883382,-4.80880949,-6.73454591,-6.73454658
0.0175,0,0,0,0,0,0,0,0,401.995399,401.970337,402.775648,402.777878,3751.73145,3768.69552,3376.63529,3384.62822,167.056126,167.009312,65.4947504,65.4792034,-1.10413983,-1.12702366,1.52917622,1.51801935,-4.81112254,39.9983477,0.00091151691,1.1738633,-4.80328012,-4.80325603,-6.72899127,-6.72899197
0.018,0,0,0,0,0,0,0,0,401.988136,401.963079,402.759298,402.761428,3761.43019,3779.19125,3380.33635,3388.66807,167.015904,166.967252,65.4712035,65.4553692,-1.09972066,-1.12268091,1.53452114,1.52319445,-4.80556711,39.9981932,0.000967869462,1.17386621,-4.79772643,-4.79770259,-6.72343664,-6.72343736
0.0185,0,0,0,0,0,0,0,0,401.982511,401.957495,402.744496,402.746536,3771.02061,3789.58195,3383.86105,3392.53677,166.975967,166.925493,65.4482782,65.4321694,-1.09500055,-1.11800898,1.5397262,1.52822803,-4.80001172,39.9980309,0.0010259031,1.17386986,-4.79217276,-4.79214915,-6.71788201,-6.71788275
0.019,0,0,0,0,0,0,0,0,401.9785,401.953559,402.731236,402.733196,3780.49367,3799.85772,3387.214,3396.23895,166.936345,166.884069,65.4259483,65.4095774,-1.09000195,-1.11303128,1.544799,1.53312802,-4.79445636,39.9978605,0.00108561248,1.17387439,-4.78661911,-4.78659572,-6.7123274,-6.71232816
0.0195,0,0,0,0,0,0,0,0,401.976076,401.951244,402.719507,402.721398,3789.83822,3810.00934,3390.39955,3399.77902,166.897066,166.843009,65.4041891,65.3875681,-1.08474133,-1.10777061,1.5497469,1.5379021,-4.78890104,39.9976822,0.00114699186,1.17387993,-4.78106537,-4.7810423,-6.7067728,-6.70677358
0.02,0,0,0,0,0,0,0,0,401.975213,401.950523,402.709299,402.711129,3799.05202,3820.02827,3393.42167,3403.16098,166.858155,166.802343,65.382977,65.3661179,-1.07925061,-1.10224912,1.55457642,1.54255709,-4.78334576,39.997496,0.00121003515,1.1738866,-4.77551176,-4.7754889,-6.70121821,-6.70121902
0.0205,0,0,0,0,0,0,0,0,401.97588,401.951365,402.700595,402.702375,3808.12519,3829.9066,3396.28426,3406.38876,166.819635,166.762095,65.3622897,65.345204,-1.07354464,-1.09648834,1.55929426,1.54709998,-4.77779053,39.997302,0.00127473584,1.17389447,-4.76995816,-4.7699355,-6.69566365,-6.69566448
0.021,0,0,0,0,0,0,0,0,401.978047,401.953738,402.693378,402.695116,3817.05116,3839.63706,3398.99103,3409.46607,166.781528,166.722289,65.342106,65.3248051,-1.06764323,-1.09050917,1.56390675,1.55153737,-4.77223535,39.9971002,0.00134108704,1.17390364,-4.76440459,-4.76438213,-6.6901091,-6.69010996
0.0215,0,0,0,0,0,0,0,0,401.981679,401.957607,402.687629,402.689333,3825.82399,3849.21036,3401.54534,3412.39629,166.743851,166.682946,65.3224059,65.3049011,-1.06156543,-1.0843268,1.5684193,1.55587493,-4.76668021,39.9968906,0.00140908147,1.17391416,-4.75885104,-4.75882867,-6.68455458,-6.68455546
0.022,0,0,0,0,0,0,0,0,401.986743,401.962936,402.683325,402.685003,3834.43826,3858.62831,3403.95052,3415.18274,166.706622,166.644085,65.3031704,65.2854726,-1.05532959,-1.0779762,1.57283743,1.56011843,-4.76112513,39.9966735,0.00147871147,1.17392609,-4.75329751,-4.75327542,-6.67900009,-6.67900099
0.0225,0,0,0,0,0,0,0,0,401.9932,401.969689,402.680442,402.682102,3842.88596,3867.87526,3406.20972,3417.82857,166.669854,166.605722,65.2843812,65.2665014,-1.04894732,-1.0714563,1.57716627,1.5642732,-4.7555701,39.9964489,0.00154996898,1.17393947,-4.74774389,-4.747722,-6.67344562,-6.67344655
0.023,0,0,0,0,0,0,0,0,402.001014,401.977824,402.678952,402.680602,3851.16903,3876.95573,3408.32582,3420.33663,166.633561,166.567872,65.2660213,65.2479703,-1.0424479,-1.06480405,1.5814101,1.56834374,-4.75001512,39.996217,0.00162284554,1.17395431,-4.74219041,-4.74216877,-6.66789119,-6.66789214
0.0235,0,0,0,0,0,0,0,0,402.010143,401.987301,402.678828,402.680474,3859.28048,3885.85655,3410.30166,3422.70977,166.597752,166.530547,65.2480742,65.2298627,-1.03584125,-1.05801965,1.5855733,1.57233463,-4.7444602,39.9959778,0.00169733224,1.17397064,-4.73663695,-4.7366154,-6.66233678,-6.66233776
0.024,0,0,0,0,0,0,0,0,402.020547,401.998078,402.680038,402.681687,3867.21693,3894.58193,3412.13998,3424.95066,166.562437,166.493757,65.2305245,65.2121632,-1.02914299,-1.051136,1.58965993,1.57625008,-4.73890534,39.9957316,0.00177341981,1.17398846,-4.73108352,-4.73106219,-6.65678241,-6.65678342
0.0245,0,0,0,0,0,0,0,0,402.032182,402.010111,402.682549,402.684207,3874.97546,3903.12104,3413.84325,3427.06176,166.527623,166.457511,65.2133572,65.1948566,-1.02236793,-1.04415451,1.59367325,1.58009354,-4.73335053,39.9954785,0.00185109857,1.17400776,-4.72553011,-4.72550887,-6.65122807,-6.65122911
0.025,0,0,0,0,0,0,0,0,402.045006,402.023354,402.686327,402.688001,3882.55359,3911.47774,3415.41395,3429.04552,166.493315,166.421816,65.1965583,65.177929,-1.01553013,-1.03710403,1.59761668,1.58386859,-4.72779578,39.9952187,0.00193035847,1.17402853,-4.71997674,-4.71995569,-6.64567377,-6.64567483
0.0255,0,0,0,0,0,0,0,0,402.058972,402.037761,402.691336,402.69303,3889.94631,3919.64345,3416.85447,3430.90428,166.459517,166.386677,65.1801142,65.1613666,-1.00863713,-1.02998705,1.60149339,1.58757851,-4.72224109,39.9949524,0.00201118904,1.17405074,-4.71442328,-4.71440242,-6.64011951,-6.64012059
0.026,0,0,0,0,0,0,0,0,402.074036,402.053285,402.697536,402.699256,3897.15783,3927.61918,3418.16697,3432.64015,166.426231,166.352098,65.164012,65.1451567,-1.00171292,-1.02282371,1.60530582,1.59122589,-4.71668645,39.9946798,0.0020935794,1.17407435,-4.70886995,-4.70884918,-6.63456528,-6.6345664
0.0265,0,0,0,0,0,0,0,0,402.090149,402.069876,402.704888,402.706639,3904.1839,3935.40679,3419.35364,3434.25528,166.393459,166.31808,65.1482394,65.1292868,-0.994763195,-1.01563371,1.60905662,1.59481351,-4.71113188,39.9944011,0.00217751822,1.17409933,-4.70331666,-4.70329609,-6.6290111,-6.62901224
0.027,0,0,0,0,0,0,0,0,402.107264,402.087486,402.713351,402.715137,3911.02352,3942.99811,3420.41658,3435.7517,166.361201,166.284624,65.1327846,65.113745,-0.987798877,-1.00841564,1.61274808,1.59834376,-4.70557736,39.9941166,0.00226299379,1.17412563,-4.69776339,-4.6977429,-6.62345695,-6.62345812
0.0275,0,0,0,0,0,0,0,0,402.125333,402.106065,402.722882,402.724707,3917.67606,3950.39572,3421.35782,3437.1314,166.329455,166.251731,65.1176362,65.0985201,-0.980830068,-1.00118788,1.61638246,1.60181902,-4.70002291,39.9938264,0.00234999403,1.17415319,-4.69221015,-4.69218974,-6.61790285,-6.61790404
0.028,0,0,0,0,0,0,0,0,402.144307,402.125563,402.733436,402.735303,3924.14115,3957.59908,3422.17921,3438.39617,166.298218,166.219396,65.1027833,65.0836011,-0.973866126,-0.993960869,1.61996133,1.60524094,-4.69446851,39.9935309,0.0024385065,1.17418195,-4.68665694,-4.6866366,-6.61234878,-6.61235
0.0285,0,0,0,0,0,0,0,0,402.164135,402.145928,402.744968,402.746881,3930.41591,3964.60795,3422.88266,3439.54785,166.267489,166.187619,65.0882156,65.0689777,-0.966910285,-0.986744367,1.62348658,1.60861151,-4.68891417,39.9932303,0.00252851842,1.17421184,-4.68110366,-4.6810835,-6.60679476,-6.60679601
0.029,0,0,0,0,0,0,0,0,402.184767,402.167109,402.757431,402.759392,3936.50609,3971.42532,3423.46999,3440.58819,166.237262,166.156394,65.0739229,65.0546398,-0.959981485,-0.979553024,1.6269598,1.6119324,-4.6833599,39.9929249,0.00262001673,1.1742428,-4.67555051,-4.67553053,-6.60124078,-6.60124206
0.0295,0,0,0,0,0,0,0,0,402.206153,402.189055,402.770777,402.772789,3942.40933,3978.04564,3423.943,3441.51893,166.207532,166.125716,65.0598956,65.0405778,-0.953081369,-0.9723835,1.63038259,1.61520528,-4.67780567,39.9926149,0.00271298803,1.17427474,-4.66999739,-4.66997748,-6.59568684,-6.59568815
0.03,0,0,0,0,0,0,0,0,402.228241,402.211712,402.784958,402.787022,3948.12622,3984.47238,3424.30333,3442.34163,166.178293,166.095581,65.0461245,65.0267823,-0.946216666,-0.965249239,1.63375593,1.6184312,-4.67225151,39.9923006,0.00280741863,1.17430757,-4.6644443,-4.66442446,-6.59013295,-6.59013428
0.0305,0,0,0,0,0,0,0,0,402.250981,402.23503,402.799924,402.802042,3953.65759,3990.70633,3424.55267,3443.05793,166.14954,166.06598,65.0326005,65.0132445,-0.939393433,-0.958156988,1.63708117,1.62161157,-4.6666974,39.9919822,0.00290329461,1.17434123,-4.65889125,-4.65887146,-6.58457909,-6.58458046
0.031,0,0,0,0,0,0,0,0,402.274319,402.258956,402.815625,402.817798,3959.00443,3996.74848,3424.69265,3443.66937,166.121264,166.036908,65.019315,64.9999557,-0.932617159,-0.951112914,1.6403594,1.62474753,-4.66114335,39.9916602,0.00300060183,1.17437561,-4.65333822,-4.6533185,-6.57902529,-6.57902668
0.0315,0,0,0,0,0,0,0,0,402.298205,402.283436,402.83201,402.834239,3964.16518,4002.59997,3424.72491,3444.17751,166.093459,166.008355,65.0062597,64.9869076,-0.925887521,-0.944122566,1.64359175,1.62784026,-4.65558936,39.9913347,0.00309932592,1.17441062,-4.64778512,-4.64776557,-6.57347152,-6.57347295
0.032,0,0,0,0,0,0,0,0,402.322586,402.308418,402.849028,402.851312,3969.14658,4008.26213,3424.65091,3444.58375,166.066115,165.980314,64.9934266,64.9740922,-0.919219691,-0.937190916,1.64677879,1.63089038,-4.65003542,39.991006,0.0031994523,1.17444618,-4.64223215,-4.64221266,-6.5679178,-6.56791926
0.0325,0,0,0,0,0,0,0,0,402.34741,402.333851,402.866626,402.868966,3973.94736,4013.73645,3424.47222,3444.88956,166.039225,165.952775,64.9808078,64.9615017,-0.912612131,-0.930322393,1.64992149,1.63389889,-4.64448153,39.9906745,0.00330096621,1.17448217,-4.63667922,-4.63665979,-6.56236412,-6.56236561
0.033,0,0,0,0,0,0,0,0,402.372625,402.35968,402.884754,402.887147,3978.56906,4019.02451,3424.19032,3445.09637,166.012779,165.92573,64.9683958,64.9491287,-0.906068445,-0.92352092,1.65302058,1.63686654,-4.6389277,39.9903405,0.00340385272,1.1745185,-4.63112632,-4.63110694,-6.55681049,-6.556812
0.0335,0,0,0,0,0,0,0,0,402.398179,402.385854,402.903357,402.905804,3983.01335,4024.12804,3423.80672,3445.20558,165.986769,165.899167,64.9561834,64.9369659,-0.899591757,-0.916789949,1.65607684,1.63979417,-4.63337392,39.9900042,0.00350809675,1.17455507,-4.62557344,-4.62555412,-6.5512569,-6.55125844
0.034,0,0,0,0,0,0,0,0,402.424021,402.41232,402.922385,402.924884,3987.28198,4029.04563,3423.32278,3445.21849,165.961184,165.873078,64.9441636,64.9250063,-0.893184814,-0.91012616,1.65909061,1.6426821,-4.62782018,39.989666,0.00361368309,1.17459177,-4.6200206,-4.62000121,-6.54570335,-6.54570492
0.0345,0,0,0,0,0,0,0,0,402.450099,402.439027,402.941786,402.944334,3991.37407,4033.78568,3422.73995,3445.13646,165.936015,165.847452,64.9323294,64.9132431,-0.886844718,-0.903545018,1.66206254,1.64553104,-4.6222665,39.9893262,0.0037205964,1.1746285,-4.61446769,-4.61444845,-6.54014984,-6.54015144
0.035,0,0,0,0,0,0,0,0,402.476361,402.465924,402.961506,402.964102,3995.29698,4038.34695,3422.05962,3444.96081,165.911251,165.822279,64.9206744,64.9016697,-0.880584282,-0.89704215,1.66499312,1.64834147,-4.61671286,39.988985,0.00382882124,1.17466514,-4.60891491,-4.60889572,-6.53459637,-6.53459801
0.0355,0,0,0,0,0,0,0,0,402.502757,402.492958,402.981495,402.984135,3999.04997,4042.72848,3421.28317,3444.69282,165.886884,165.797547,64.909192,64.8902798,-0.874399755,-0.890613657,1.66788278,1.65111383,-4.61115927,39.9886428,0.00393834207,1.1747016,-4.60336215,-4.6033429,-6.52904295,-6.52904461
0.036,0,0,0,0,0,0,0,0,402.529238,402.52008,403.001701,403.004382,4002.63505,4046.93842,3420.412,3444.33381,165.862901,165.773245,64.8978761,64.8790671,-0.868292702,-0.884273049,1.67073206,1.65384869,-4.60560573,39.9882998,0.00404914323,1.17473776,-4.59780943,-4.59779023,-6.52348957,-6.52349126
0.0365,0,0,0,0,0,0,0,0,402.555751,402.547239,403.022073,403.024792,4006.05432,4050.97595,3419.44735,3443.88496,165.839293,165.749364,64.8867207,64.8680258,-0.862264368,-0.878015495,1.67354099,1.65654607,-4.60005223,39.9879565,0.00416120902,1.1747735,-4.59225674,-4.59223758,-6.51793622,-6.51793794
0.037,0,0,0,0,0,0,0,0,402.58225,402.574387,403.04246,403.045129,4009.30988,4054.83944,3418.3906,3443.34754,165.81605,165.725891,64.8757199,64.8571499,-0.856315781,-0.871834684,1.67631019,1.65920674,-4.59449877,39.9876134,0.00427452367,1.17480873,-4.58670408,-4.58668481,-6.51238292,-6.51238467
0.0375,0,0,0,0,0,0,0,0,402.608687,402.601475,403.062338,403.064925,4012.40112,4058.53879,3417.24304,3442.72277,165.793161,165.702815,64.8648681,64.8464339,-0.850442319,-0.865746658,1.67904056,1.66183146,-4.58894535,39.9872721,0.00438907128,1.17484331,-4.58115134,-4.58113222,-6.50682965,-6.50683143
0.038,0,0,0,0,0,0,0,0,402.635014,402.628457,403.081541,403.084003,4015.33577,4062.06968,3416.00594,3442.01184,165.770615,165.680126,64.8541602,64.8358726,-0.844655637,-0.859738602,1.68173204,1.66442021,-4.58339197,39.9869334,0.00450483595,1.17487714,-4.57559873,-4.57557954,-6.50127643,-6.50127823
0.0385,0,0,0,0,0,0,0,0,402.660579,402.65477,403.09987,403.102164,4018.11324,4065.43996,3414.68062,3441.21596,165.748402,165.657812,64.8435909,64.825461,-0.838949555,-0.853821319,1.68438494,1.66697325,-4.57783862,39.9865996,0.0046218017,1.17491009,-4.57004615,-4.570027,-6.49572324,-6.49572507
0.039,0,0,0,0,0,0,0,0,402.685151,402.680098,403.117151,403.119234,4020.73572,4068.64325,3413.26826,3440.33625,165.72651,165.635862,64.8331554,64.8151942,-0.833324212,-0.84797733,1.68699869,1.66949004,-4.57228531,39.986272,0.00473995251,1.17494201,-4.56449359,-4.56447426,-6.49017008,-6.49017194
0.0395,0,0,0,0,0,0,0,0,402.708502,402.704213,403.133242,403.135073,4023.20537,4071.68945,3411.77018,3439.37395,165.704931,165.614264,64.8228491,64.8050675,-0.827779317,-0.842221931,1.68957323,1.67197049,-4.56673203,39.9859517,0.00485927234,1.17497279,-4.55894106,-4.5589216,-6.48461696,-6.48461884
0.04,0,0,0,0,0,0,0,0,402.730429,402.726907,403.148028,403.149566,4025.52439,4074.57848,3410.18765,3438.33024,165.683652,165.593007,64.8126673,64.7950763,-0.822314728,-0.836549807,1.69210826,1.67441429,-4.56117878,39.9856396,0.00497974512,1.17500227,-4.55338855,-4.55336895,-6.47906387,-6.47906578
0.0405,0,0,0,0,0,0,0,0,402.750766,402.748005,403.161419,403.162629,4027.69226,4077.31272,3408.52197,3437.20633,165.662663,165.572081,64.8026056,64.7852162,-0.816924932,-0.830960858,1.69460347,1.67682111,-4.55562555,39.9853366,0.00510135477,1.17503033,-4.54783596,-4.54781629,-6.4735108,-6.47351274
0.041,0,0,0,0,0,0,0,0,402.769387,402.767372,403.173355,403.174202,4029.71653,4079.89454,3406.77445,3436.00346,165.641954,165.551474,64.7926595,64.7754828,-0.81162022,-0.825454854,1.69705868,1.67919076,-4.55007234,39.9850431,0.0052240852,1.1750568,-4.54228349,-4.54226363,-6.46795776,-6.46795973
